Unnamed: 0,product,num_users
7266,10247,27
7267,3544,94
7268,5073,60
7269,6149,18
7270,7863,81
7271,14,40
7272,10247,11
7273,3544,51
7274,5073,72
7275,6149,9
7276,7863,44
7277,14,34
7278,10247,22
7279,3544,7
7280,5073,3
7281,6149,59
7282,7863,36
7283,14,42
7284,10247,82
7285,3544,63
7286,5073,2
7287,6149,23
7288,7863,31
7289,14,54
7290,10247,40
7291,3544,50
7292,5073,85
7293,6149,12
7294,7863,46
7295,14,26
7296,10247,4
7297,3544,6
7298,5073,43
7299,6149,5
7300,7863,25
7301,14,61
7302,10247,84
7303,3544,71
7304,5073,91
7305,6149,14
7306,7863,1
7307,14,2
7308,10247,11
7309,3544,68
7310,5073,84
7311,6149,55
7312,7863,54
7313,14,51
7314,10247,26
7315,3544,66
7316,5073,91
7317,6149,7
7318,7863,14
7319,14,5
7320,10247,79
7321,3544,98
7322,5073,41
7323,6149,13
7324,7863,15
7325,14,45
7326,10247,29
7327,3544,32
7328,5073,70
7329,6149,18
7330,7863,30
7331,14,11
7332,10247,55
7333,3544,46
7334,5073,28
7335,6149,16
7336,7863,60
7337,14,21
7338,10247,7
7339,3544,30
7340,5073,6
7341,6149,54
7342,7863,59
7343,14,43
7344,10247,68
7345,3544,22
7346,5073,29
7347,6149,7
7348,7863,3
7349,14,45
7350,10247,3
7351,3544,92
7352,5073,31
7353,6149,93
7354,7863,67
7355,14,31
7356,10247,91
7357,3544,39
7358,5073,21
7359,6149,42
7360,7863,31
7361,14,58
7362,10247,53
7363,3544,28
7364,5073,28
7365,6149,90
7366,7863,58
7367,14,69
7368,10247,88
7369,3544,71
7370,5073,48
7371,6149,3
7372,7863,33
7373,14,25
7374,10247,74
7375,3544,4
7376,5073,19
7377,6149,23
7378,7863,86
7379,14,9
7380,10247,46
7381,3544,70
7382,5073,98
7383,6149,25
7384,7863,15
7385,14,43
7386,10247,50
7387,3544,65
7388,5073,10
7389,6149,36
7390,7863,12
7391,14,11
7392,10247,60
7393,3544,70
7394,5073,77
7395,6149,3
7396,7863,79
7397,14,24
7398,10247,98
7399,3544,85
7400,5073,92
7401,6149,4
7402,7863,8
7403,14,7
7404,10247,13
7405,3544,10
7406,5073,5
7407,6149,96
7408,7863,38
7409,14,38
7410,10247,30
7411,3544,84
7412,5073,20
7413,6149,11
7414,7863,11
7415,14,39
7416,10247,72
7417,3544,87
7418,5073,24
7419,6149,10
7420,7863,63
7421,14,46
7422,10247,17
7423,3544,46
7424,5073,6
7425,6149,8
7426,7863,79
7427,14,92
7428,10247,2
7429,3544,89
7430,5073,4
7431,6149,8
7432,7863,99
7433,14,90
7434,10247,32
7435,3544,99
7436,5073,8
7437,6149,23
7438,7863,45
7439,14,63
7440,10247,38
7441,3544,67
7442,5073,5
7443,6149,82
7444,7863,83
7445,14,50
7446,10247,70
7447,3544,92
7448,5073,35
7449,6149,10
7450,7863,56
7451,14,4
7452,10247,89
7453,3544,41
7454,5073,3
7455,6149,2
7456,7863,15
7457,14,42
7458,10247,11
7459,3544,77
7460,5073,52
7461,6149,39
7462,7863,48
7463,14,89
7464,10247,41
7465,3544,29
7466,5073,49
7467,6149,30
7468,7863,76
7469,14,9
7470,10247,35
7471,3544,20
7472,5073,16
7473,6149,54
7474,7863,48
7475,14,10
7476,10247,25
7477,3544,2
7478,5073,12
7479,6149,35
7480,7863,79
7481,14,88
7482,10247,27
7483,3544,4
7484,5073,28
7485,6149,2
7486,7863,26
7487,14,57
7488,10247,37
7489,3544,16
7490,5073,4
7491,6149,43
7492,7863,7
7493,14,52
7494,10247,11
7495,3544,21
7496,5073,28
7497,6149,81
7498,7863,87
7499,14,7
7500,10247,4
7501,3544,50
7502,5073,92
7503,6149,39
7504,7863,10
7505,14,20
7506,10247,45
7507,3544,83
7508,5073,5
7509,6149,73
7510,7863,10
7511,14,7
7512,10247,60
7513,3544,10
7514,5073,18
7515,6149,99
7516,7863,91
7517,14,61
7518,10247,8
7519,3544,63
7520,5073,12
7521,6149,55
7522,7863,61
7523,14,11
7524,10247,19
7525,3544,30
7526,5073,44
7527,6149,85
7528,7863,19
7529,14,53
7530,10247,2
7531,3544,3
7532,5073,13
7533,6149,22
7534,7863,8
7535,14,73
7536,10247,81
7537,3544,15
7538,5073,9
7539,6149,81
7540,7863,5
7541,14,87
7542,10247,31
7543,3544,23
7544,5073,5
7545,6149,1
7546,7863,67
7547,14,69
7548,10247,26
7549,3544,9
7550,5073,14
7551,6149,46
7552,7863,18
7553,14,17
7554,10247,7
7555,3544,58
7556,5073,96
7557,6149,47
7558,7863,9
7559,14,81
7560,10247,66
7561,3544,45
7562,5073,42
7563,6149,88
7564,7863,1
7565,14,1
7566,10247,43
7567,3544,1
7568,5073,69
7569,6149,2
7570,7863,14
7571,14,6
7572,10247,70
7573,3544,43
7574,5073,82
7575,6149,3
7576,7863,48
7577,14,29
7578,10247,45
7579,3544,12
7580,5073,2
7581,6149,88
7582,7863,40
7583,14,1
7584,10247,38
7585,3544,59
7586,5073,15
7587,6149,23
7588,7863,44
7589,14,1
7590,10247,81
7591,3544,7
7592,5073,4
7593,6149,27
7594,7863,55
7595,14,6
7596,10247,30
7597,3544,1
7598,5073,98
7599,6149,3
7600,7863,75
7601,14,19
7602,10247,11
7603,3544,23
7604,5073,26
7605,6149,41
7606,7863,57
7607,14,70
7608,10247,13
7609,3544,36
7610,5073,40
7611,6149,39
7612,7863,1
7613,14,50
7614,10247,19
7615,3544,4
7616,5073,36
7617,6149,42
7618,7863,42
7619,14,35
7620,10247,42
7621,3544,69
7622,5073,42
7623,6149,78
7624,7863,28
7625,14,61
7626,10247,29
7627,3544,25
7628,5073,75
7629,6149,99
7630,7863,71
7631,14,7
7632,10247,46
7633,3544,34
7634,5073,12
7635,6149,88
7636,7863,2
7637,14,51
7638,10247,81
7639,3544,2
7640,5073,20
7641,6149,35
7642,7863,68
7643,14,89
7644,10247,57
7645,3544,91
7646,5073,64
7647,6149,62
7648,7863,85
7649,14,13
7650,10247,1
7651,3544,65
7652,5073,38
7653,6149,4
7654,7863,7
7655,14,94
7656,10247,62
7657,3544,75
7658,5073,21
7659,6149,85
7660,7863,18
7661,14,7
7662,10247,43
7663,3544,20
7664,5073,21
7665,6149,50
7666,7863,21
7667,14,32
7668,10247,31
7669,3544,78
7670,5073,29
7671,6149,97
7672,7863,93
7673,14,49
7674,10247,47
7675,3544,53
7676,5073,67
7677,6149,66
7678,7863,45
7679,14,15
7680,10247,17
7681,3544,97
7682,5073,69
7683,6149,22
7684,7863,40
7685,14,49
7686,10247,11
7687,3544,18
7688,5073,48
7689,6149,91
7690,7863,7
7691,14,90
7692,10247,92
7693,3544,6
7694,5073,71
7695,6149,79
7696,7863,99
7697,14,12
7698,10247,20
7699,3544,38
7700,5073,2
7701,6149,21
7702,7863,32
7703,14,13
7704,10247,94
7705,3544,5
7706,5073,22
7707,6149,45
7708,7863,80
7709,14,89
7710,10247,15
7711,3544,55
7712,5073,13
7713,6149,74
7714,7863,85
7715,14,1
7716,10247,40
7717,3544,25
7718,5073,72
7719,6149,60
7720,7863,79
7721,14,64
7722,10247,15
7723,3544,17
7724,5073,31
7725,6149,14
7726,7863,55
7727,14,0
7728,10247,58
7729,3544,32
7730,5073,57
7731,6149,11
7732,7863,22
7733,14,10
7734,10247,53
7735,3544,75
7736,5073,78
7737,6149,95
7738,7863,76
7739,14,38
7740,10247,95
7741,3544,20
7742,5073,4
7743,6149,58
7744,7863,15
7745,14,7
7746,10247,35
7747,3544,39
7748,5073,32
7749,6149,11
7750,7863,36
7751,14,41
7752,10247,34
7753,3544,7
7754,5073,14
7755,6149,82
7756,7863,40
7757,14,43
7758,10247,12
7759,3544,13
7760,5073,71
7761,6149,8
7762,7863,69
7763,14,18
7764,10247,47
7765,3544,34
7766,5073,62
7767,6149,32
7768,7863,55
7769,14,52
7770,10247,7
7771,3544,6
7772,5073,10
7773,6149,32
7774,7863,5
7775,14,20
7776,10247,14
7777,3544,62
7778,5073,62
7779,6149,68
7780,7863,17
7781,14,43
7782,10247,14
7783,3544,29
7784,5073,43
7785,6149,67
7786,7863,4
7787,14,8
7788,10247,34
7789,3544,71
7790,5073,75
7791,6149,3
7792,7863,29
7793,14,15
7794,10247,2
7795,3544,66
7796,5073,18
7797,6149,53
7798,7863,52
7799,14,9
7800,10247,41
7801,3544,48
7802,5073,4
7803,6149,76
7804,7863,97
7805,14,4
7806,10247,21
7807,3544,25
7808,5073,7
7809,6149,5
7810,7863,42
7811,14,60
7812,10247,4
7813,3544,49
7814,5073,21
7815,6149,22
7816,7863,76
7817,14,60
7818,10247,77
7819,3544,5
7820,5073,47
7821,6149,29
7822,7863,25
7823,14,98
7824,10247,88
7825,3544,22
7826,5073,55
7827,6149,34
7828,7863,31
7829,14,27
7830,10247,35
7831,3544,56
7832,5073,50
7833,6149,6
7834,7863,90
7835,14,3
7836,10247,31
7837,3544,2
7838,5073,12
7839,6149,31
7840,7863,86
7841,14,23
7842,10247,9
7843,3544,14
7844,5073,57
7845,6149,2
7846,7863,38
7847,14,11
7848,10247,84
7849,3544,49
7850,5073,25
7851,6149,11
7852,7863,3
7853,14,11
7854,10247,30
7855,3544,6
7856,5073,16
7857,6149,22
7858,7863,11
7859,14,16
7860,10247,71
7861,3544,11
7862,5073,28
7863,6149,15
7864,7863,25
7865,14,20
7866,10247,94
7867,3544,18
7868,5073,54
7869,6149,15
7870,7863,38
7871,14,41
7872,10247,28
7873,3544,37
7874,5073,2
7875,6149,65
7876,7863,6
7877,14,96
7878,10247,91
7879,3544,75
7880,5073,60
7881,6149,8
7882,7863,18
7883,14,97
7884,10247,9
7885,3544,22
7886,5073,73
7887,6149,88
7888,7863,17
7889,14,7
7890,10247,39
7891,3544,12
7892,5073,17
7893,6149,3
7894,7863,64
7895,14,32
7896,10247,50
7897,3544,79
7898,5073,83
7899,6149,5
7900,7863,14
7901,14,45
7902,10247,81
7903,3544,19
7904,5073,34
7905,6149,36
7906,7863,7
7907,14,53
7908,10247,73
7909,3544,44
7910,5073,64
7911,6149,62
7912,7863,75
7913,14,13
7914,10247,32
7915,3544,14
7916,5073,20
7917,6149,24
7918,7863,54
7919,14,65
7920,10247,18
7921,3544,1
7922,5073,35
7923,6149,71
7924,7863,68
7925,14,58
7926,10247,10
7927,3544,12
7928,5073,63
7929,6149,59
7930,7863,31
7931,14,78
7932,10247,17
7933,3544,40
7934,5073,25
7935,6149,81
7936,7863,23
7937,14,9
7938,10247,94
7939,3544,4
7940,5073,40
7941,6149,1
7942,7863,80
7943,14,34
7944,10247,32
7945,3544,85
7946,5073,20
7947,6149,4
7948,7863,67
7949,14,8
7950,10247,5
7951,3544,11
7952,5073,5
7953,6149,26
7954,7863,68
7955,14,21
7956,10247,16
7957,3544,3
7958,5073,83
7959,6149,23
7960,7863,13
7961,14,1
7962,10247,47
7963,3544,26
7964,5073,72
7965,6149,50
7966,7863,58
7967,14,14
7968,10247,4
7969,3544,8
7970,5073,27
7971,6149,41
7972,7863,65
7973,14,59
7974,10247,30
7975,3544,33
7976,5073,82
7977,6149,73
7978,7863,18
7979,14,59
7980,10247,96
7981,3544,63
7982,5073,64
7983,6149,57
7984,7863,25
7985,14,29
7986,10247,18
7987,3544,3
7988,5073,94
7989,6149,68
7990,7863,81
7991,14,55
7992,10247,11
7993,3544,4
7994,5073,43
7995,6149,55
7996,7863,13
7997,14,10
7998,10247,40
7999,3544,60
8000,5073,2
8001,6149,39
8002,7863,65
8003,14,4
8004,10247,42
8005,3544,86
8006,5073,42
8007,6149,3
8008,7863,32
8009,14,87
8010,10247,36
8011,3544,19
8012,5073,46
8013,6149,68
8014,7863,18
8015,14,55
8016,10247,2
8017,3544,31
8018,5073,66
8019,6149,27
8020,7863,31
8021,14,73
8022,10247,75
8023,3544,2
8024,5073,92
8025,6149,72
8026,7863,15
8027,14,37
8028,10247,10
8029,3544,63
8030,5073,6
8031,6149,5
8032,7863,64
8033,14,33
8034,10247,26
8035,3544,50
8036,5073,2
8037,6149,87
8038,7863,1
8039,14,85
8040,10247,41
8041,3544,9
8042,5073,7
8043,6149,46
8044,7863,10
8045,14,20
8046,10247,85
8047,3544,63
8048,5073,12
8049,6149,22
8050,7863,58
8051,14,28
8052,10247,31
8053,3544,83
8054,5073,44
8055,6149,11
8056,7863,46
8057,14,3
8058,10247,1
8059,3544,42
8060,5073,11
8061,6149,44
8062,7863,20
8063,14,24
8064,10247,15
8065,3544,89
8066,5073,2
8067,6149,9
8068,7863,19
8069,14,3
8070,10247,69
8071,3544,52
8072,5073,23
8073,6149,65
8074,7863,80
8075,14,10
8076,10247,15
8077,3544,14
8078,5073,42
8079,6149,22
8080,7863,84
8081,14,73
8082,10247,40
8083,3544,80
8084,5073,55
8085,6149,56
8086,7863,14
8087,14,69
8088,10247,23
8089,3544,5
8090,5073,2
8091,6149,12
8092,7863,24
8093,14,22
8094,10247,52
8095,3544,88
8096,5073,91
8097,6149,60
8098,7863,46
8099,14,4
8100,10247,9
8101,3544,59
8102,5073,3
8103,6149,37
8104,7863,64
8105,14,12
8106,10247,5
8107,3544,79
8108,5073,2
8109,6149,9
8110,7863,10
8111,14,71
8112,10247,25
8113,3544,92
8114,5073,43
8115,6149,45
8116,7863,63
8117,14,10
8118,10247,3
8119,3544,37
8120,5073,12
8121,6149,61
8122,7863,76
8123,14,3
8124,10247,60
8125,3544,44
8126,5073,52
8127,6149,32
8128,7863,9
8129,14,30
8130,10247,17
8131,3544,7
8132,5073,13
8133,6149,42
8134,7863,47
8135,14,36
8136,10247,39
8137,3544,12
8138,5073,23
8139,6149,83
8140,7863,54
8141,14,45
8142,10247,40
8143,3544,4
8144,5073,6
8145,6149,51
8146,7863,53
8147,14,8
8148,10247,52
8149,3544,13
8150,5073,7
8151,6149,98
8152,7863,73
8153,14,15
8154,10247,99
8155,3544,6
8156,5073,46
8157,6149,24
8158,7863,56
8159,14,28
8160,10247,72
8161,3544,19
8162,5073,99
8163,6149,14
8164,7863,49
8165,14,33
8166,10247,17
8167,3544,12
8168,5073,56
8169,6149,68
8170,7863,45
8171,14,40
8172,10247,45
8173,3544,38
8174,5073,24
8175,6149,56
8176,7863,39
8177,14,87
8178,10247,7
8179,3544,50
8180,5073,11
8181,6149,6
8182,7863,19
8183,14,24
8184,10247,43
8185,3544,16
8186,5073,35
8187,6149,63
8188,7863,2
8189,14,27
8190,10247,70
8191,3544,2
8192,5073,5
8193,6149,30
8194,7863,34
8195,14,21
8196,10247,2
8197,3544,17
8198,5073,39
8199,6149,35
8200,7863,16
8201,14,26
8202,10247,21
8203,3544,14
8204,5073,33
8205,6149,24
8206,7863,61
8207,14,18
8208,10247,23
8209,3544,14
8210,5073,60
8211,6149,14
8212,7863,72
8213,14,21
8214,10247,2
8215,3544,66
8216,5073,7
8217,6149,86
8218,7863,39
8219,14,72
8220,10247,64
8221,3544,41
8222,5073,75
8223,6149,9
8224,7863,30
8225,14,72
8226,10247,89
8227,3544,3
8228,5073,30
8229,6149,40
8230,7863,40
8231,14,30
8232,10247,2
8233,3544,0
8234,5073,33
8235,6149,83
8236,7863,73
8237,14,50
8238,10247,10
8239,3544,79
8240,5073,75
8241,6149,4
8242,7863,29
8243,14,10
8244,10247,56
8245,3544,2
8246,5073,19
8247,6149,92
8248,7863,94
8249,14,2
8250,10247,24
8251,3544,6
8252,5073,30
8253,6149,17
8254,7863,60
8255,14,53
8256,10247,43
8257,3544,50
8258,5073,6
8259,6149,12
8260,7863,19
8261,14,20
8262,10247,67
8263,3544,1
8264,5073,8
8265,6149,3
8266,7863,41
8267,14,22
8268,10247,15
8269,3544,4
8270,5073,19
8271,6149,31
8272,7863,42
8273,14,43
8274,10247,37
8275,3544,11
8276,5073,38
8277,6149,62
8278,7863,34
8279,14,68
8280,10247,35
8281,3544,83
8282,5073,15
8283,6149,49
8284,7863,95
8285,14,32
8286,10247,7
8287,3544,95
8288,5073,17
8289,6149,14
8290,7863,5
8291,14,3
8292,10247,5
8293,3544,54
8294,5073,79
8295,6149,15
8296,7863,71
8297,14,24
8298,10247,1
8299,3544,27
8300,5073,58
8301,6149,43
8302,7863,25
8303,14,8
8304,10247,59
8305,3544,17
8306,5073,72
8307,6149,43
8308,7863,28
8309,14,84
8310,10247,40
8311,3544,28
8312,5073,46
8313,6149,30
8314,7863,16
8315,14,78
8316,10247,20
8317,3544,21
8318,5073,28
8319,6149,35
8320,7863,3
8321,14,27
8322,10247,20
8323,3544,25
8324,5073,22
8325,6149,21
8326,7863,25
8327,14,98
8328,10247,21
8329,3544,82
8330,5073,71
8331,6149,10
8332,7863,2
8333,14,47
8334,10247,65
8335,3544,37
8336,5073,41
8337,6149,53
8338,7863,1
8339,14,23
8340,10247,6
8341,3544,93
8342,5073,8
8343,6149,36
8344,7863,57
8345,14,27
8346,10247,9
8347,3544,78
8348,5073,4
8349,6149,52
8350,7863,2
8351,14,39
8352,10247,13
8353,3544,98
8354,5073,47
8355,6149,7
8356,7863,1
8357,14,11
8358,10247,69
8359,3544,21
8360,5073,11
8361,6149,12
8362,7863,50
8363,14,14
8364,10247,86
8365,3544,12
8366,5073,15
8367,6149,85
8368,7863,33
8369,14,2
8370,10247,47
8371,3544,15
8372,5073,47
8373,6149,76
8374,7863,92
8375,14,50
8376,10247,45
8377,3544,41
8378,5073,1
8379,6149,11
8380,7863,2
8381,14,20
8382,10247,14
8383,3544,42
8384,5073,14
8385,6149,85
8386,7863,66
8387,14,97
8388,10247,8
8389,3544,53
8390,5073,55
8391,6149,57
8392,7863,5
8393,14,87
8394,10247,79
8395,3544,29
8396,5073,63
8397,6149,81
8398,7863,97
8399,14,32
8400,10247,15
8401,3544,58
8402,5073,3
8403,6149,24
8404,7863,17
8405,14,33
8406,10247,52
8407,3544,46
8408,5073,26
8409,6149,22
8410,7863,44
8411,14,68
8412,10247,95
8413,3544,4
8414,5073,45
8415,6149,59
8416,7863,11
8417,14,69
8418,10247,3
8419,3544,3
8420,5073,77
8421,6149,21
8422,7863,2
8423,14,1
8424,10247,18
8425,3544,1
8426,5073,75
8427,6149,11
8428,7863,35
8429,14,55
8430,10247,82
8431,3544,3
8432,5073,22
8433,6149,9
8434,7863,8
8435,14,33
8436,10247,57
8437,3544,91
8438,5073,29
8439,6149,57
8440,7863,10
8441,14,98
8442,10247,89
8443,3544,96
8444,5073,87
8445,6149,45
8446,7863,89
8447,14,33
8448,10247,19
8449,3544,68
8450,5073,2
8451,6149,48
8452,7863,50
8453,14,45
8454,10247,2
8455,3544,53
8456,5073,10
8457,6149,75
8458,7863,78
8459,14,2
8460,10247,66
8461,3544,4
8462,5073,24
8463,6149,16
8464,7863,18
8465,14,58
8466,10247,23
8467,3544,15
8468,5073,32
8469,6149,20
8470,7863,12
8471,14,24
8472,10247,40
8473,3544,23
8474,5073,56
8475,6149,15
8476,7863,54
8477,14,71
8478,10247,60
8479,3544,11
8480,5073,8
8481,6149,63
8482,7863,13
8483,14,10
8484,10247,6
8485,3544,10
8486,5073,16
8487,6149,21
8488,7863,2
8489,14,28
8490,10247,95
8491,3544,3
8492,5073,45
8493,6149,73
8494,7863,30
8495,14,70
8496,10247,53
8497,3544,83
8498,5073,88
8499,6149,95
8500,7863,4
8501,14,40
8502,10247,10
8503,3544,3
8504,5073,45
8505,6149,5
8506,7863,8
8507,14,26
8508,10247,75
8509,3544,9
8510,5073,98
8511,6149,61
8512,7863,26
8513,14,57
8514,10247,5
8515,3544,26
8516,5073,50
8517,6149,1
8518,7863,3
8519,14,9
8520,10247,75
8521,3544,18
8522,5073,32
8523,6149,15
8524,7863,18
8525,14,42
8526,10247,35
8527,3544,13
8528,5073,12
8529,6149,20
8530,7863,4
8531,14,3
8532,10247,10
8533,3544,47
8534,5073,11
8535,6149,47
8536,7863,39
8537,14,30
8538,10247,47
8539,3544,4
8540,5073,12
8541,6149,63
8542,7863,24
8543,14,78
8544,10247,17
8545,3544,11
8546,5073,12
8547,6149,7
8548,7863,26
8549,14,17
8550,10247,95
8551,3544,26
8552,5073,7
8553,6149,36
8554,7863,14
8555,14,9
8556,10247,37
8557,3544,95
8558,5073,15
8559,6149,43
8560,7863,79
8561,14,82
8562,10247,69
8563,3544,5
8564,5073,6
8565,6149,85
8566,7863,54
8567,14,48
8568,10247,26
8569,3544,30
8570,5073,32
8571,6149,15
8572,7863,77
8573,14,7
8574,10247,24
8575,3544,9
8576,5073,5
8577,6149,85
8578,7863,1
8579,14,36
8580,10247,16
8581,3544,82
8582,5073,43
8583,6149,31
8584,7863,90
8585,14,24
8586,10247,66
8587,3544,7
8588,5073,6
8589,6149,4
8590,7863,74
8591,14,12
8592,10247,57
8593,3544,95
8594,5073,56
8595,6149,4
8596,7863,17
8597,14,20
8598,10247,17
8599,3544,30
8600,5073,37
8601,6149,18
8602,7863,3
8603,14,39
8604,10247,76
8605,3544,8
8606,5073,35
8607,6149,73
8608,7863,23
8609,14,62
8610,10247,21
8611,3544,60
8612,5073,22
8613,6149,30
8614,7863,36
8615,14,30
8616,10247,25
8617,3544,60
8618,5073,52
8619,6149,18
8620,7863,4
8621,14,91
8622,10247,78
8623,3544,80
8624,5073,67
8625,6149,48
8626,7863,62
8627,14,83
8628,10247,13
8629,3544,43
8630,5073,34
8631,6149,42
8632,7863,49
8633,14,68
8634,10247,1
8635,3544,15
8636,5073,44
8637,6149,10
8638,7863,4
8639,14,36
8640,10247,89
8641,3544,72
8642,5073,49
8643,6149,35
8644,7863,50
8645,14,76
8646,10247,7
8647,3544,36
8648,5073,3
8649,6149,86
8650,7863,47
8651,14,17
8652,10247,93
8653,3544,92
8654,5073,37
8655,6149,32
8656,7863,25
8657,14,78
8658,10247,39
8659,3544,97
8660,5073,19
8661,6149,5
8662,7863,73
8663,14,51
8664,10247,45
8665,3544,37
8666,5073,86
8667,6149,11
8668,7863,5
8669,14,28
8670,10247,18
8671,3544,76
8672,5073,52
8673,6149,8
8674,7863,7
8675,14,70
8676,10247,37
8677,3544,73
8678,5073,87
8679,6149,43
8680,7863,7
8681,14,3
8682,10247,9
8683,3544,6
8684,5073,10
8685,6149,2
8686,7863,65
8687,14,3
8688,10247,22
8689,3544,13
8690,5073,44
8691,6149,43
8692,7863,11
8693,14,91
8694,10247,25
8695,3544,65
8696,5073,80
8697,6149,84
8698,7863,2
8699,14,76
8700,10247,4
8701,3544,13
8702,5073,34
8703,6149,37
8704,7863,23
8705,14,29
8706,10247,21
8707,3544,23
8708,5073,3
8709,6149,25
8710,7863,21
8711,14,56
8712,10247,18
8713,3544,43
8714,5073,37
8715,6149,31
8716,7863,53
8717,14,25
8718,10247,1
8719,3544,21
8720,5073,37
8721,6149,52
8722,7863,72
8723,14,74
8724,10247,93
8725,3544,13
8726,5073,5
8727,6149,10
8728,7863,13
8729,14,28
8730,10247,10
8731,3544,38
8732,5073,87
8733,6149,95
8734,7863,11
8735,14,97
8736,10247,17
8737,3544,3
8738,5073,79
8739,6149,64
8740,7863,31
8741,14,6
8742,10247,30
8743,3544,51
8744,5073,9
8745,6149,4
8746,7863,29
8747,14,26
8748,10247,1
8749,3544,4
8750,5073,24
8751,6149,64
8752,7863,11
8753,14,40
8754,10247,93
8755,3544,70
8756,5073,70
8757,6149,25
8758,7863,4
8759,14,31
8760,10247,3
8761,3544,0
8762,5073,7
8763,6149,68
8764,7863,11
8765,14,48
8766,10247,23
8767,3544,21
8768,5073,97
8769,6149,66
8770,7863,70
8771,14,48
8772,10247,14
8773,3544,89
8774,5073,29
8775,6149,24
8776,7863,28
8777,14,12
8778,10247,53
8779,3544,83
8780,5073,98
8781,6149,1
8782,7863,7
8783,14,44
8784,10247,63
8785,3544,76
8786,5073,92
8787,6149,49
8788,7863,16
8789,14,3
8790,10247,20
8791,3544,45
8792,5073,40
8793,6149,41
8794,7863,46
8795,14,55
8796,10247,1
8797,3544,17
8798,5073,41
8799,6149,33
8800,7863,81
8801,14,6
8802,10247,90
8803,3544,71
8804,5073,4
8805,6149,35
8806,7863,2
8807,14,28
8808,10247,54
8809,3544,46
8810,5073,3
8811,6149,1
8812,7863,1
8813,14,70
8814,10247,63
8815,3544,99
8816,5073,80
8817,6149,76
8818,7863,3
8819,14,39
8820,10247,23
8821,3544,28
8822,5073,57
8823,6149,25
8824,7863,59
8825,14,97
8826,10247,98
8827,3544,90
8828,5073,10
8829,6149,4
8830,7863,3
8831,14,64
8832,10247,23
8833,3544,79
8834,5073,40
8835,6149,3
8836,7863,18
8837,14,36
8838,10247,5
8839,3544,34
8840,5073,45
8841,6149,28
8842,7863,61
8843,14,45
8844,10247,2
8845,3544,20
8846,5073,22
8847,6149,30
8848,7863,22
8849,14,67
8850,10247,38
8851,3544,9
8852,5073,4
8853,6149,24
8854,7863,31
8855,14,32
8856,10247,64
8857,3544,5
8858,5073,2
8859,6149,7
8860,7863,23
8861,14,43
8862,10247,13
8863,3544,20
8864,5073,3
8865,6149,8
8866,7863,38
8867,14,6
8868,10247,17
8869,3544,55
8870,5073,84
8871,6149,4
8872,7863,8
8873,14,47
8874,10247,48
8875,3544,4
8876,5073,31
8877,6149,14
8878,7863,95
8879,14,5
8880,10247,8
8881,3544,69
8882,5073,15
8883,6149,57
8884,7863,19
8885,14,17
8886,10247,19
8887,3544,3
8888,5073,20
8889,6149,65
8890,7863,89
8891,14,26
8892,10247,7
8893,3544,25
8894,5073,1
8895,6149,17
8896,7863,50
8897,14,11
8898,10247,20
8899,3544,49
8900,5073,11
8901,6149,79
8902,7863,24
8903,14,67
8904,10247,3
8905,3544,49
8906,5073,11
8907,6149,71
8908,7863,31
8909,14,69
8910,10247,78
8911,3544,70
8912,5073,34
8913,6149,30
8914,7863,71
8915,14,26
8916,10247,78
8917,3544,13
8918,5073,74
8919,6149,38
8920,7863,98
8921,14,24
8922,10247,50
8923,3544,10
8924,5073,33
8925,6149,28
8926,7863,9
8927,14,97
8928,10247,27
8929,3544,15
8930,5073,99
8931,6149,64
8932,7863,11
8933,14,36
8934,10247,29
8935,3544,98
8936,5073,30
8937,6149,42
8938,7863,8
8939,14,58
8940,10247,27
8941,3544,3
8942,5073,56
8943,6149,5
8944,7863,11
8945,14,57
8946,10247,39
8947,3544,72
8948,5073,23
8949,6149,2
8950,7863,15
8951,14,23
8952,10247,28
8953,3544,14
8954,5073,10
8955,6149,8
8956,7863,48
8957,14,75
8958,10247,11
8959,3544,2
8960,5073,84
8961,6149,39
8962,7863,1
8963,14,30
8964,10247,3
8965,3544,42
8966,5073,41
8967,6149,19
8968,7863,31
8969,14,2
8970,10247,10
8971,3544,2
8972,5073,67
8973,6149,97
8974,7863,17
8975,14,28
8976,10247,35
8977,3544,24
8978,5073,6
8979,6149,1
8980,7863,56
8981,14,12
8982,10247,59
8983,3544,47
8984,5073,20
8985,6149,14
8986,7863,48
8987,14,32
8988,10247,84
8989,3544,2
8990,5073,93
8991,6149,1
8992,7863,83
8993,14,2
8994,10247,65
8995,3544,93
8996,5073,15
8997,6149,35
8998,7863,56
8999,14,86
9000,10247,1
9001,3544,64
9002,5073,4
9003,6149,12
9004,7863,9
9005,14,5
9006,10247,75
9007,3544,88
9008,5073,61
9009,6149,68
9010,7863,78
9011,14,27
9012,10247,68
9013,3544,69
9014,5073,3
9015,6149,6
9016,7863,77
9017,14,69
9018,10247,36
9019,3544,98
9020,5073,80
9021,6149,8
9022,7863,26
9023,14,2
9024,10247,35
9025,3544,98
9026,5073,41
9027,6149,46
9028,7863,89
9029,14,67
9030,10247,15
9031,3544,70
9032,5073,5
9033,6149,13
9034,7863,3
9035,14,54
9036,10247,14
9037,3544,94
9038,5073,21
9039,6149,4
9040,7863,27
9041,14,52
9042,10247,7
9043,3544,55
9044,5073,49
9045,6149,31
9046,7863,35
9047,14,14
9048,10247,6
9049,3544,81
9050,5073,17
