,avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_inc_price,inc_pct,weekday_pct,fancy_car_user,city_Carthag,city_Harko,phone_iPhone,first_month_cat_more_1_trip,first_month_cat_no_trips,month_5_still_here
349,6.03,5.0,3.3,1.0,0.0,33.3,True,0,0,0,0,0,1
350,2.0,4.8,5.0,1.0,0.0,64.0,False,0,1,1,1,0,1
351,0.84,5.0,4.7,1.0,0.0,50.0,False,1,0,0,1,0,0
352,7.09,5.0,4.0,1.0,0.0,0.0,True,1,0,1,1,0,0
353,1.73,5.0,,1.0,0.0,0.0,False,0,0,0,0,0,0
354,2.85,5.0,5.0,2.0,100.0,0.0,False,0,0,0,0,1,1
355,1.22,5.0,,1.25,50.0,0.0,False,0,1,0,0,1,1
356,0.0,5.0,4.0,1.0,0.0,100.0,False,0,0,0,0,0,0
357,3.96,4.7,4.6,1.0,0.0,85.7,True,1,0,1,0,0,1
358,1.71,4.8,5.0,1.03,12.5,62.5,True,1,0,1,0,1,1
359,8.17,4.8,3.8,1.0,0.0,80.0,False,0,0,0,0,0,1
360,5.55,5.0,5.0,1.33,33.3,33.3,True,0,1,1,0,1,0
361,3.29,4.8,5.0,1.0,0.0,50.0,False,1,0,0,0,0,1
362,8.11,5.0,,1.0,0.0,0.0,True,1,0,1,0,0,0
363,5.96,4.8,4.9,1.0,0.0,75.0,False,0,0,1,0,1,1
364,6.79,5.0,5.0,1.0,0.0,0.0,False,0,1,1,0,0,0
365,2.05,5.0,4.9,1.0,0.0,28.6,False,0,0,1,0,1,1
366,4.11,4.9,4.9,1.02,10.0,50.0,False,1,0,1,1,0,1
367,6.07,4.7,4.8,1.08,11.1,88.9,True,0,1,0,1,0,0
368,5.64,5.0,5.0,1.0,0.0,100.0,False,0,1,0,0,1,0
369,4.69,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,0,1
370,18.29,5.0,,1.0,0.0,100.0,True,0,0,0,0,1,0
371,4.1,5.0,5.0,1.0,0.0,33.3,False,0,1,0,1,0,0
372,2.93,5.0,,1.0,0.0,0.0,False,0,0,1,0,1,0
373,7.8,5.0,5.0,1.0,0.0,100.0,True,1,0,1,0,0,0
374,2.7,5.0,4.0,1.0,0.0,66.7,False,0,0,0,1,0,0
375,2.17,4.9,4.8,1.0,0.0,61.5,False,0,0,1,1,0,1
376,3.12,4.9,4.5,1.0,0.0,60.0,False,0,0,1,1,0,0
377,5.38,4.0,,1.0,0.0,0.0,False,0,0,0,0,0,0
378,8.41,4.8,4.0,1.09,9.1,45.5,True,0,1,1,1,0,1
379,6.16,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,0,1
380,9.5,4.7,5.0,1.0,0.0,33.3,False,1,0,0,0,1,0
381,1.41,5.0,,1.0,0.0,100.0,False,0,0,1,0,1,0
382,14.18,5.0,5.0,1.0,0.0,50.0,False,1,0,0,1,0,0
383,16.88,5.0,,1.0,0.0,100.0,True,0,1,0,0,1,1
384,8.53,5.0,5.0,1.07,14.3,57.1,False,1,0,1,0,1,1
385,7.05,5.0,5.0,1.19,25.0,12.5,False,0,1,1,1,0,1
386,2.67,5.0,4.0,1.0,0.0,66.7,False,1,0,1,1,0,0
387,8.44,5.0,5.0,1.0,0.0,100.0,False,0,1,0,0,1,1
388,1.77,5.0,5.0,1.0,0.0,100.0,False,0,1,0,0,1,1
389,3.08,4.8,4.9,1.02,3.0,66.7,False,0,1,0,1,0,1
390,3.5,4.7,5.0,1.0,0.0,57.1,False,0,0,1,0,1,1
391,4.67,4.2,4.9,1.18,7.1,7.1,False,0,0,0,1,0,0
392,0.79,5.0,4.0,1.0,0.0,100.0,True,1,0,0,1,0,0
393,3.17,4.7,4.8,1.0,0.0,100.0,True,1,0,0,1,0,1
394,1.42,5.0,5.0,1.0,0.0,100.0,True,1,0,1,0,1,1
395,1.88,5.0,5.0,1.0,0.0,100.0,False,0,1,1,1,0,0
396,6.28,4.9,4.7,1.0,0.0,79.2,True,1,0,1,1,0,1
397,4.29,5.0,5.0,1.0,0.0,0.0,True,1,0,1,0,0,0
398,8.88,4.7,3.5,1.0,0.0,66.7,True,0,0,0,0,0,0
399,5.33,4.7,4.5,1.0,0.0,100.0,False,0,0,0,1,0,0
400,9.2,4.8,4.6,1.0,0.0,60.0,True,1,0,1,0,1,0
401,3.99,4.9,4.4,1.06,11.1,66.7,False,1,0,1,0,1,1
402,14.26,5.0,,1.0,0.0,100.0,True,0,1,1,0,1,1
403,2.76,4.7,4.8,1.04,6.5,54.8,False,0,0,1,1,0,1
404,4.62,4.7,4.0,1.0,0.0,50.0,True,0,0,1,1,0,1
405,3.66,4.8,5.0,1.1,40.0,40.0,False,1,0,0,1,0,0
406,5.77,4.9,4.7,1.07,15.4,76.9,True,0,1,1,1,0,1
407,4.05,5.0,5.0,1.35,20.0,80.0,False,0,0,1,1,0,1
408,1.51,4.7,4.4,1.0,0.0,31.0,False,0,0,1,1,0,1
409,1.88,5.0,5.0,1.0,0.0,33.3,False,0,1,1,0,1,1
410,1.43,4.3,4.5,1.0,0.0,92.9,False,0,0,1,1,0,1
411,1.91,4.9,5.0,1.3,21.1,56.1,True,0,0,1,1,0,1
412,3.6,4.8,4.9,1.18,20.0,46.7,True,1,0,1,1,0,1
413,4.51,4.7,5.0,1.0,0.0,16.7,False,0,0,1,0,1,1
414,14.99,5.0,4.0,1.0,0.0,0.0,False,1,0,1,0,0,0
415,2.41,5.0,5.0,1.0,0.0,0.0,False,1,0,1,1,0,0
416,0.8,4.0,3.0,1.0,0.0,100.0,False,0,0,1,0,0,0
417,2.44,5.0,5.0,1.5,50.0,0.0,False,0,0,1,0,1,0
418,2.26,5.0,4.3,1.0,0.0,66.7,False,1,0,0,1,0,0
419,1.29,5.0,5.0,1.0,0.0,0.0,True,1,0,0,1,0,0
420,1.76,4.8,4.0,1.19,50.0,50.0,False,0,0,1,1,0,1
421,14.3,5.0,,1.0,0.0,100.0,False,0,0,1,0,0,0
422,1.24,5.0,5.0,1.0,0.0,100.0,False,1,0,0,0,1,0
423,4.17,5.0,,1.0,0.0,100.0,False,1,0,1,1,0,1
424,3.39,4.8,4.3,1.25,25.0,66.7,False,0,1,1,1,0,1
425,3.98,5.0,,1.0,0.0,100.0,True,1,0,1,0,0,0
426,8.43,5.0,5.0,1.5,100.0,0.0,False,0,0,0,0,0,0
427,5.42,5.0,5.0,1.0,0.0,100.0,False,0,0,0,0,1,0
428,3.31,4.9,5.0,1.04,7.7,61.5,False,0,0,1,0,0,1
429,6.67,4.9,4.3,1.04,14.3,57.1,True,1,0,0,1,0,0
430,1.13,4.4,5.0,1.0,0.0,100.0,False,0,0,1,1,0,0
431,4.25,4.6,5.0,1.45,40.0,0.0,True,0,0,1,0,0,0
432,14.24,5.0,5.0,1.0,0.0,100.0,False,1,0,1,1,0,0
433,7.96,5.0,5.0,1.0,0.0,0.0,False,0,1,0,1,0,0
434,5.09,4.4,4.8,1.13,14.3,85.7,False,0,1,0,1,0,1
435,5.28,4.6,4.1,1.33,33.3,55.6,False,0,0,1,1,0,1
436,3.22,4.0,3.5,1.0,0.0,100.0,True,0,0,1,1,0,0
437,3.4,4.8,4.6,1.07,11.1,94.4,False,0,0,1,1,0,0
438,14.18,5.0,2.0,1.0,0.0,50.0,True,0,1,1,0,0,0
439,2.02,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,1,0
440,2.98,5.0,5.0,1.0,0.0,0.0,True,0,1,1,1,0,1
441,8.36,5.0,5.0,1.0,0.0,100.0,False,0,1,0,1,0,1
442,4.88,4.9,4.9,1.07,8.1,91.9,False,0,1,1,1,0,1
443,8.18,2.5,3.0,1.0,0.0,100.0,True,0,0,1,0,1,0
444,3.58,4.8,5.0,1.0,0.0,60.0,True,0,0,0,1,0,1
445,17.93,5.0,5.0,1.0,0.0,100.0,True,0,0,1,0,1,1
446,6.73,5.0,,1.0,0.0,100.0,True,0,0,1,0,0,0
447,4.64,5.0,5.0,1.0,0.0,100.0,False,0,1,0,0,1,0
448,1.66,5.0,5.0,2.75,100.0,100.0,False,1,0,0,0,1,0
449,1.58,5.0,5.0,1.0,0.0,100.0,True,0,1,1,0,0,1
450,3.21,5.0,4.8,1.0,0.0,100.0,False,0,0,0,1,0,0
451,6.78,5.0,,1.0,0.0,0.0,False,1,0,1,0,0,0
452,5.58,5.0,4.5,1.0,0.0,85.7,True,1,0,0,1,0,1
453,2.91,5.0,5.0,1.0,0.0,100.0,False,1,0,0,0,1,0
454,2.15,4.8,4.9,1.08,10.1,52.2,True,0,1,1,1,0,1
455,0.84,5.0,5.0,1.0,0.0,100.0,False,1,0,0,0,1,1
456,13.15,4.9,4.8,1.07,15.8,84.2,False,0,1,1,1,0,1
457,3.46,5.0,3.5,1.04,16.7,100.0,False,1,0,0,1,0,0
458,5.93,5.0,5.0,1.0,0.0,75.0,False,0,0,1,0,1,1
459,11.36,4.5,4.0,1.0,0.0,100.0,False,0,0,1,0,1,0
460,1.44,5.0,,1.0,0.0,0.0,False,1,0,0,0,1,1
461,3.45,5.0,4.0,2.63,100.0,50.0,False,1,0,1,1,0,0
462,6.15,5.0,5.0,1.0,0.0,50.0,False,1,0,1,0,0,0
463,8.62,5.0,,1.0,0.0,0.0,True,0,0,0,0,0,0
464,6.46,5.0,5.0,1.0,0.0,0.0,True,1,0,1,1,0,0
465,9.92,5.0,5.0,1.0,0.0,100.0,True,1,0,1,0,1,0
466,6.93,4.7,4.5,1.0,0.0,44.4,True,0,0,1,1,0,0
467,1.96,5.0,4.7,1.05,12.5,62.5,True,0,1,1,0,1,1
468,4.19,4.3,5.0,1.04,16.7,33.3,True,1,0,1,0,1,1
469,14.24,5.0,,1.0,0.0,100.0,True,0,0,1,0,1,0
470,13.12,4.3,4.5,1.0,0.0,75.0,False,0,0,0,1,0,0
471,2.05,5.0,5.0,1.0,0.0,0.0,False,1,0,1,0,0,0
472,3.5,3.8,4.8,1.06,25.0,100.0,False,1,0,1,1,0,0
473,13.92,5.0,5.0,1.0,0.0,0.0,False,0,0,0,0,0,0
474,9.01,5.0,1.0,1.0,0.0,0.0,False,0,0,0,0,0,0
475,1.12,5.0,5.0,1.0,0.0,0.0,False,1,0,1,0,1,1
476,12.36,3.0,,1.0,0.0,100.0,True,1,0,1,0,1,1
477,7.24,4.5,4.0,1.0,0.0,0.0,False,0,0,1,0,1,1
478,13.9,5.0,5.0,1.0,0.0,100.0,False,1,0,0,0,0,0
479,0.0,5.0,5.0,1.0,0.0,0.0,False,0,0,1,0,0,0
480,4.14,4.7,4.5,1.01,2.4,71.1,False,0,0,1,1,0,1
481,4.72,5.0,4.3,1.0,0.0,66.7,True,1,0,1,1,0,0
482,10.14,5.0,5.0,1.0,0.0,33.3,False,0,0,1,0,0,1
483,3.12,4.8,5.0,1.0,0.0,61.9,True,0,0,1,1,0,1
484,16.96,5.0,5.0,1.0,0.0,0.0,False,0,1,1,0,1,1
485,2.73,5.0,,1.0,0.0,0.0,False,1,0,1,0,0,0
486,3.63,4.9,5.0,1.23,36.6,56.1,True,0,1,1,1,0,1
487,1.21,5.0,5.0,1.05,10.0,70.0,True,1,0,1,1,0,0
488,8.82,4.4,4.7,1.0,0.0,66.7,False,0,0,1,1,0,0
489,4.08,4.7,4.9,1.0,0.0,70.6,False,1,0,1,1,0,1
490,7.1,5.0,,1.0,0.0,0.0,False,0,0,0,0,0,0
491,1.34,3.5,5.0,1.0,0.0,60.0,True,0,1,1,0,1,1
492,4.43,4.7,4.7,1.21,15.4,23.1,True,0,0,0,1,0,0
493,2.34,5.0,5.0,1.04,14.3,57.1,False,1,0,1,0,1,0
494,2.59,4.9,5.0,1.03,10.5,94.7,False,1,0,0,0,0,1
495,3.09,4.8,5.0,1.07,16.7,66.7,False,0,1,1,0,0,0
496,4.03,4.2,4.0,1.46,33.3,50.0,False,1,0,1,0,0,1
497,2.64,4.3,4.4,2.07,71.4,57.1,True,0,0,1,1,0,1
498,2.22,4.6,5.0,1.27,21.4,21.4,False,1,0,1,1,0,1
499,1.91,5.0,5.0,1.0,0.0,50.0,False,0,0,1,0,0,0
500,13.75,5.0,5.0,1.0,0.0,100.0,False,0,1,1,1,0,0
501,3.05,4.9,5.0,1.0,0.0,85.7,False,0,1,1,0,1,1
502,3.14,5.0,,1.0,0.0,50.0,False,0,0,0,0,0,0
503,6.01,5.0,4.7,1.0,0.0,100.0,False,1,0,1,0,1,0
504,3.3,5.0,4.2,1.0,0.0,37.5,False,0,0,1,1,0,1
505,4.93,5.0,5.0,1.15,20.0,80.0,False,1,0,0,1,0,0
506,3.7,4.5,3.5,1.02,3.7,92.6,False,0,0,1,1,0,1
507,1.57,5.0,5.0,1.25,50.0,100.0,False,0,0,1,1,0,0
508,2.39,5.0,3.5,1.0,0.0,100.0,False,1,0,0,1,0,0
509,11.61,4.0,4.0,1.0,0.0,0.0,False,0,0,1,0,0,0
510,1.63,4.0,4.0,1.0,0.0,100.0,True,0,0,1,1,0,0
511,5.28,4.8,4.3,1.0,0.0,50.0,True,1,0,0,1,0,0
512,5.74,5.0,4.5,1.0,0.0,87.5,False,0,0,1,1,0,1
513,3.51,5.0,,1.0,0.0,66.7,False,0,0,1,0,1,0
514,4.95,4.8,5.0,1.0,0.0,100.0,False,0,0,1,0,0,1
515,4.95,5.0,5.0,1.25,25.0,25.0,False,0,1,0,1,0,0
516,2.57,5.0,,1.0,0.0,100.0,True,0,0,0,0,1,1
517,2.91,4.9,5.0,1.0,0.0,55.6,True,0,1,0,1,0,1
518,0.93,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,0,0
519,2.7,5.0,,1.0,0.0,100.0,False,0,0,1,0,0,0
520,6.67,5.0,5.0,1.0,0.0,92.9,True,0,1,1,0,1,1
521,25.29,5.0,4.5,1.0,0.0,100.0,False,0,1,1,1,0,0
522,3.23,5.0,,1.5,100.0,0.0,False,0,0,0,0,0,0
523,2.71,5.0,5.0,1.0,0.0,100.0,False,0,1,1,0,0,1
524,1.86,5.0,4.0,1.0,0.0,100.0,True,1,0,0,0,1,0
525,3.07,5.0,5.0,1.0,0.0,100.0,True,1,0,0,1,0,0
526,2.4,5.0,5.0,1.0,0.0,100.0,False,0,1,1,0,0,0
527,3.18,5.0,,3.0,100.0,0.0,False,1,0,1,0,0,0
528,2.38,5.0,,1.0,0.0,0.0,True,1,0,1,0,1,0
529,2.61,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,1,0
530,2.63,4.8,5.0,1.06,7.7,7.7,True,0,0,1,1,0,1
531,2.27,5.0,4.0,1.0,0.0,100.0,True,0,1,1,0,1,1
532,7.21,4.5,5.0,1.06,7.7,51.3,True,0,1,0,0,1,1
533,5.09,5.0,5.0,1.0,0.0,60.0,True,0,0,0,0,1,1
534,129.89,5.0,,1.0,0.0,0.0,False,0,1,0,0,1,0
535,2.25,5.0,4.0,1.0,0.0,100.0,False,0,0,1,1,0,0
536,1.41,,5.0,1.0,0.0,100.0,False,0,0,0,0,0,0
537,21.07,5.0,4.5,1.0,0.0,66.7,False,0,0,0,0,1,1
538,5.66,3.0,5.0,1.0,0.0,50.0,True,1,0,1,0,0,0
539,4.65,5.0,3.0,1.0,0.0,100.0,False,1,0,0,0,0,0
540,2.62,5.0,5.0,1.0,0.0,100.0,False,0,0,0,0,0,0
541,5.53,4.0,,1.0,0.0,0.0,False,1,0,1,0,1,1
542,3.47,4.9,4.9,1.0,0.0,66.7,False,0,0,1,1,0,1
543,0.84,5.0,,1.0,0.0,100.0,True,1,0,1,0,1,0
544,2.11,5.0,5.0,1.0,0.0,100.0,False,1,0,1,1,0,0
545,5.21,4.5,2.5,1.13,50.0,100.0,False,0,0,0,1,0,0
546,2.65,3.7,4.0,1.08,33.3,33.3,False,0,0,1,0,1,1
547,7.93,4.7,4.2,1.17,8.3,58.3,True,0,0,1,0,1,1
548,1.73,5.0,,1.0,0.0,100.0,False,0,0,1,0,0,0
549,5.75,5.0,4.0,1.25,12.5,75.0,True,1,0,1,0,0,0
550,4.89,4.8,5.0,1.0,0.0,25.0,False,0,0,1,1,0,1
551,2.99,5.0,4.4,1.14,7.1,78.6,False,0,0,0,1,0,1
552,1.59,5.0,,1.0,0.0,0.0,False,0,0,1,0,1,1
553,4.17,4.7,3.3,1.03,11.1,77.8,False,0,0,0,0,1,1
554,6.03,4.9,4.6,1.36,33.3,66.7,False,0,0,0,1,0,0
555,13.28,5.0,,1.0,0.0,100.0,False,1,0,0,0,0,0
556,1.45,4.7,4.3,1.02,2.0,100.0,True,0,0,1,1,0,1
557,4.81,5.0,5.0,1.0,0.0,0.0,False,1,0,1,0,1,0
558,22.81,5.0,5.0,1.0,0.0,100.0,False,0,0,0,0,1,0
559,2.79,4.9,5.0,1.04,5.7,74.3,False,0,0,1,1,0,0
560,15.85,5.0,,1.0,0.0,100.0,True,0,0,1,0,1,0
561,8.74,5.0,,1.0,0.0,100.0,True,1,0,1,0,0,0
562,11.6,5.0,4.5,1.0,0.0,16.7,True,0,1,1,0,0,1
563,0.08,5.0,5.0,1.0,0.0,0.0,False,0,0,1,0,1,0
564,2.86,4.8,3.9,1.11,10.5,47.4,True,0,0,1,1,0,1
565,2.12,5.0,5.0,1.0,0.0,100.0,False,1,0,1,1,0,0
566,6.71,4.8,5.0,1.0,0.0,100.0,False,0,0,1,1,0,0
567,1.76,4.8,5.0,1.96,61.5,84.6,False,0,0,0,1,0,0
568,2.41,5.0,1.0,1.0,0.0,50.0,True,1,0,0,0,0,1
569,3.95,5.0,5.0,1.0,0.0,0.0,False,1,0,0,0,1,1
570,8.1,5.0,,1.0,0.0,66.7,False,1,0,0,0,1,0
571,15.86,5.0,5.0,1.0,0.0,0.0,False,0,0,0,0,1,0
572,2.13,4.1,4.3,1.0,0.0,88.9,False,0,0,1,0,0,1
573,1.89,4.8,4.8,1.03,5.4,56.5,True,1,0,1,1,0,1
574,19.9,5.0,5.0,1.0,0.0,100.0,True,0,0,0,0,1,0
575,3.15,4.9,4.9,1.04,4.3,47.8,True,0,1,1,1,0,1
576,1.04,4.8,4.8,1.0,0.0,50.0,False,0,0,1,1,0,0
577,15.1,5.0,3.0,1.0,0.0,100.0,False,0,0,1,0,0,0
578,1.4,4.3,4.5,1.0,0.0,66.7,False,0,0,1,1,0,0
579,2.23,2.0,4.0,1.0,0.0,0.0,True,0,0,1,0,0,0
580,6.38,5.0,5.0,1.0,0.0,66.7,False,0,1,1,0,1,1
581,18.14,5.0,4.0,1.0,0.0,100.0,False,0,0,0,0,0,0
582,8.47,5.0,,1.0,0.0,80.0,True,1,0,0,0,1,0
583,2.38,5.0,5.0,1.0,0.0,50.0,False,1,0,1,1,0,0
584,4.8,5.0,,1.0,0.0,0.0,False,0,0,0,0,1,0
585,5.75,5.0,5.0,1.0,0.0,66.7,False,0,1,1,0,1,1
586,2.31,4.6,5.0,1.42,34.8,47.8,True,1,0,1,1,0,1
587,6.23,4.8,3.0,1.0,0.0,83.3,True,0,0,1,1,0,1
588,3.33,4.8,5.0,1.46,33.3,100.0,True,0,0,1,1,0,0
589,1.03,5.0,,1.0,0.0,100.0,True,1,0,0,0,1,0
590,1.18,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,0,0
591,5.24,4.7,5.0,1.04,3.6,60.7,False,0,1,1,1,0,1
592,3.99,4.9,4.3,1.1,16.7,58.3,True,0,1,1,0,0,1
593,2.42,4.7,5.0,1.44,25.0,25.0,False,0,0,1,1,0,0
594,1.72,5.0,4.3,1.0,0.0,100.0,False,0,0,0,1,0,0
595,4.49,5.0,4.8,1.0,0.0,100.0,True,0,0,0,1,0,0
596,3.29,4.5,4.5,1.13,50.0,0.0,False,1,0,0,0,1,1
597,4.0,4.6,5.0,1.14,18.8,31.3,True,1,0,1,1,0,1
598,4.29,5.0,5.0,1.25,100.0,0.0,False,0,0,1,0,0,0
599,6.12,4.9,4.8,1.07,14.3,77.1,False,0,0,1,1,0,1
600,4.36,5.0,3.3,1.0,0.0,33.3,False,0,0,1,1,0,0
601,5.45,5.0,4.6,1.0,0.0,14.3,False,0,1,0,0,0,1
602,0.92,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,1,0
603,6.46,5.0,5.0,1.25,50.0,0.0,False,0,0,1,1,0,0
604,2.36,4.5,4.3,1.06,7.5,80.0,True,0,0,1,1,0,1
605,7.4,5.0,4.0,1.25,50.0,50.0,False,0,0,1,1,0,0
606,1.97,5.0,5.0,1.0,0.0,50.0,True,1,0,1,0,1,1
607,3.94,5.0,5.0,1.0,0.0,100.0,True,1,0,1,0,0,0
608,9.28,5.0,5.0,1.0,0.0,50.0,True,0,0,1,0,1,0
609,1.87,5.0,3.9,1.0,0.0,62.5,False,1,0,1,0,0,1
610,7.73,4.9,4.1,1.0,0.0,90.9,False,0,0,0,0,0,1
611,3.01,3.5,5.0,1.04,16.7,83.3,False,1,0,0,1,0,0
612,3.2,5.0,5.0,1.0,0.0,50.0,False,0,1,1,0,0,1
613,3.17,5.0,4.0,1.0,0.0,0.0,False,0,0,1,0,1,1
614,2.79,4.6,4.3,1.07,8.3,41.7,True,0,0,0,0,0,1
615,4.51,5.0,4.0,1.13,50.0,50.0,False,1,0,1,1,0,1
616,5.6,5.0,5.0,1.0,0.0,100.0,True,0,0,0,1,0,0
617,7.92,4.0,5.0,1.0,0.0,100.0,False,0,0,0,1,0,0
618,1.35,5.0,5.0,1.33,33.3,66.7,False,0,1,0,0,0,1
619,4.05,5.0,2.0,1.0,0.0,0.0,False,0,0,0,0,0,0
620,2.06,5.0,5.0,1.0,0.0,0.0,True,0,0,0,0,0,0
621,3.48,4.9,4.5,1.0,0.0,42.9,False,0,0,1,1,0,1
622,8.14,4.8,5.0,1.0,0.0,25.0,False,0,1,0,0,1,0
623,3.85,4.1,3.0,1.54,42.9,57.1,False,0,0,1,1,0,0
624,5.2,4.3,5.0,1.0,0.0,83.3,True,0,0,0,0,0,1
625,2.83,5.0,4.0,1.0,0.0,0.0,False,0,0,1,1,0,0
626,13.08,4.8,4.7,1.02,6.3,81.3,False,0,1,1,0,1,1
627,2.89,5.0,,1.0,0.0,50.0,False,0,0,0,0,1,0
628,1.68,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,0,0
629,1.75,5.0,4.8,1.2,40.0,20.0,False,0,0,1,1,0,0
630,10.79,5.0,,1.0,0.0,100.0,False,0,0,1,0,1,0
631,2.33,5.0,5.0,2.0,100.0,0.0,False,1,0,0,0,1,0
632,10.27,4.8,5.0,1.0,0.0,100.0,False,1,0,1,0,1,1
633,3.53,5.0,,1.0,0.0,40.0,True,1,0,1,1,0,1
634,14.34,5.0,,1.0,0.0,0.0,False,0,0,1,0,0,0
635,2.95,4.5,5.0,1.0,0.0,50.0,True,1,0,1,0,1,0
636,4.23,5.0,5.0,1.0,0.0,0.0,True,0,1,0,0,0,1
637,4.85,4.9,4.3,1.06,12.5,50.0,True,0,0,1,0,0,0
638,3.33,4.5,5.0,1.13,25.0,50.0,False,0,0,1,1,0,0
639,1.38,4.5,,1.0,0.0,0.0,True,0,1,1,0,1,1
640,6.12,5.0,4.5,1.08,33.3,33.3,False,0,0,1,0,1,0
641,3.52,4.8,4.2,1.0,0.0,88.2,True,0,0,1,1,0,1
642,2.88,5.0,5.0,1.38,50.0,50.0,False,0,0,0,1,0,0
643,2.65,4.9,4.4,1.0,0.0,82.5,True,1,0,1,0,1,1
644,5.02,4.6,5.0,1.44,33.3,44.4,False,0,0,0,1,0,1
645,2.55,5.0,4.7,1.0,0.0,50.0,False,1,0,1,1,0,0
646,1.93,5.0,5.0,1.25,100.0,0.0,False,1,0,1,0,1,0
647,1.9,4.7,5.0,1.0,0.0,100.0,False,0,0,0,1,0,0
648,13.83,4.8,4.4,1.04,15.4,100.0,True,1,0,1,1,0,1
649,3.63,4.4,4.0,1.0,0.0,80.0,False,0,0,1,1,0,1
650,2.24,3.0,4.0,1.0,0.0,0.0,True,1,0,1,0,0,0
651,3.95,4.8,4.3,1.03,6.7,53.3,True,0,0,0,0,0,1
652,3.72,5.0,,1.0,0.0,0.0,True,0,1,1,0,1,0
653,3.04,5.0,,1.0,0.0,100.0,True,1,0,0,0,1,1
654,2.83,5.0,5.0,1.0,0.0,100.0,True,0,0,0,0,0,0
655,2.35,5.0,5.0,1.0,0.0,66.7,True,0,1,1,1,0,1
656,2.52,4.5,5.0,2.0,66.7,33.3,False,0,1,1,1,0,1
657,12.06,4.5,4.8,1.0,0.0,100.0,False,0,0,1,0,1,1
658,6.0,5.0,5.0,1.0,0.0,100.0,False,0,0,0,0,1,1
659,14.22,5.0,,1.0,0.0,100.0,False,0,0,1,0,0,0
660,3.55,5.0,4.0,1.0,0.0,100.0,False,1,0,1,1,0,0
661,3.12,5.0,,1.0,0.0,100.0,False,0,1,0,0,1,1
662,14.91,5.0,,2.5,100.0,100.0,True,0,0,1,0,0,0
663,1.9,4.5,5.0,1.05,4.3,71.6,True,0,0,1,1,0,1
664,1.01,5.0,5.0,1.0,0.0,0.0,False,1,0,0,0,0,0
665,5.52,5.0,5.0,1.0,0.0,0.0,False,1,0,1,0,0,0
666,1.39,5.0,5.0,1.0,0.0,0.0,False,0,0,0,0,0,0
667,5.56,5.0,4.6,1.0,0.0,100.0,True,0,0,1,1,0,1
668,6.4,5.0,5.0,1.0,0.0,100.0,False,1,0,0,0,0,0
669,1.19,4.0,5.0,1.0,0.0,0.0,False,0,0,1,1,0,0
670,0.97,5.0,,1.0,0.0,0.0,False,1,0,0,0,0,0
671,2.76,4.8,4.3,1.15,13.5,75.0,True,0,0,1,1,0,1
672,4.85,4.1,4.3,1.0,0.0,100.0,False,0,0,1,0,1,0
673,2.44,4.8,5.0,1.14,19.7,49.3,True,1,0,1,1,0,0
674,10.11,4.6,4.9,1.0,0.0,100.0,False,1,0,0,0,0,1
675,2.83,4.8,3.9,1.1,4.2,62.5,True,1,0,0,1,0,1
676,7.7,5.0,4.7,1.0,0.0,66.7,True,0,1,1,0,1,1
677,8.18,5.0,5.0,1.0,0.0,100.0,False,1,0,1,1,0,0
678,5.36,5.0,5.0,1.15,10.0,40.0,False,0,1,0,1,0,0
679,3.26,4.6,4.8,1.09,9.1,45.5,False,0,0,0,1,0,1
680,2.26,5.0,5.0,1.0,0.0,100.0,True,0,0,0,0,1,0
681,25.86,5.0,,1.0,0.0,0.0,False,0,0,1,0,1,0
682,1.91,4.0,4.7,1.0,0.0,0.0,False,1,0,0,1,0,0
683,2.14,4.7,4.8,1.03,8.3,41.7,True,0,0,1,1,0,1
684,1.46,5.0,,1.0,0.0,100.0,True,1,0,0,0,0,0
685,5.21,4.9,5.0,1.54,57.1,100.0,False,1,0,1,0,1,0
686,18.51,4.0,5.0,1.0,0.0,0.0,False,0,0,1,0,0,0
687,2.13,5.0,5.0,2.0,50.0,0.0,False,1,0,0,0,1,0
688,1.45,4.2,5.0,1.08,22.2,55.6,False,0,0,1,1,0,1
689,3.47,5.0,,1.0,0.0,0.0,False,1,0,1,0,1,1
690,1.51,5.0,,1.0,0.0,100.0,True,1,0,1,0,1,1
691,1.67,5.0,5.0,1.0,0.0,0.0,False,0,1,0,1,0,0
692,2.74,4.8,4.0,1.0,0.0,83.3,False,1,0,1,1,0,0
693,2.83,5.0,5.0,1.25,100.0,0.0,False,0,0,1,0,1,1
694,3.08,4.0,,1.0,0.0,100.0,True,1,0,1,0,0,1
695,3.66,5.0,4.0,1.0,0.0,0.0,False,1,0,1,0,1,0
696,2.77,4.8,5.0,1.1,14.0,54.2,True,0,1,1,1,0,1
697,17.28,4.9,4.6,1.0,0.0,91.7,True,0,1,1,1,0,1
698,1.78,5.0,5.0,2.0,100.0,100.0,False,1,0,0,0,0,0
699,3.28,4.8,4.0,1.06,25.0,25.0,True,0,0,1,0,1,1
